geneID	GO
TRINITY_DN127813_c0_g1_i5	NA
TRINITY_DN127813_c0_g1_i7	NA
TRINITY_DN123188_c0_g2_i2	NA
TRINITY_DN79303_c0_g1_i1	NA
TRINITY_DN108913_c0_g1_i1	NA
TRINITY_DN108913_c0_g2_i1	NA
TRINITY_DN45097_c0_g1_i1	NA
TRINITY_DN65912_c0_g1_i1	NA
TRINITY_DN84832_c0_g1_i1	NA
TRINITY_DN190184_c0_g1_i1	NA
TRINITY_DN9831_c0_g1_i1	NA
TRINITY_DN9831_c0_g2_i1	NA
TRINITY_DN22324_c0_g1_i1	NA
TRINITY_DN58387_c0_g1_i1	NA
TRINITY_DN58387_c0_g3_i1	NA
TRINITY_DN39148_c0_g1_i1	NA
TRINITY_DN39148_c0_g2_i1	NA
TRINITY_DN82675_c0_g1_i1	NA
TRINITY_DN18996_c0_g1_i1	NA
TRINITY_DN52585_c0_g1_i1	NA
TRINITY_DN34100_c0_g1_i1	NA
TRINITY_DN34100_c0_g2_i1	NA
TRINITY_DN27121_c0_g2_i1	NA
TRINITY_DN98154_c1_g1_i1	NA
TRINITY_DN16992_c0_g1_i1	NA
TRINITY_DN16992_c0_g2_i1	NA
TRINITY_DN49570_c0_g1_i1	NA
TRINITY_DN49570_c0_g2_i1	NA
TRINITY_DN49570_c0_g3_i1	NA
TRINITY_DN7525_c0_g1_i1	NA
TRINITY_DN135268_c0_g3_i1	NA
TRINITY_DN17665_c0_g1_i1	NA
TRINITY_DN11406_c0_g1_i1	NA
TRINITY_DN11406_c0_g2_i1	NA
TRINITY_DN12822_c0_g1_i1	NA
TRINITY_DN12822_c0_g2_i1	NA
TRINITY_DN33274_c0_g1_i1	NA
TRINITY_DN111258_c0_g1_i2	NA
TRINITY_DN59244_c0_g1_i1	NA
TRINITY_DN24041_c0_g1_i1	NA
TRINITY_DN41704_c0_g2_i1	NA
TRINITY_DN88484_c0_g1_i1	NA
TRINITY_DN97502_c0_g1_i1	NA
TRINITY_DN160211_c0_g1_i1	NA
TRINITY_DN44847_c0_g2_i1	NA
TRINITY_DN106304_c0_g1_i1	NA
TRINITY_DN106304_c0_g1_i2	NA
TRINITY_DN111918_c0_g1_i1	NA
TRINITY_DN41501_c0_g1_i1	GO:0016020
TRINITY_DN41501_c0_g2_i1	GO:0016020
TRINITY_DN39791_c0_g1_i1	NA
TRINITY_DN93034_c0_g1_i1	NA
TRINITY_DN27362_c0_g1_i1	NA
TRINITY_DN27362_c0_g2_i1	NA
TRINITY_DN118648_c0_g1_i1	NA
TRINITY_DN118648_c0_g1_i2	NA
TRINITY_DN72254_c0_g1_i1	NA
TRINITY_DN7531_c0_g1_i1	NA
TRINITY_DN122781_c0_g2_i1	NA
TRINITY_DN126316_c0_g2_i1	NA
TRINITY_DN40808_c0_g1_i1	NA
TRINITY_DN22231_c0_g1_i1	NA
TRINITY_DN17065_c0_g1_i1	NA
TRINITY_DN38978_c0_g1_i1	NA
TRINITY_DN164876_c0_g1_i1	NA
TRINITY_DN185958_c0_g1_i1	NA
TRINITY_DN88708_c0_g1_i1	NA
TRINITY_DN74247_c0_g1_i1	NA
TRINITY_DN28127_c0_g1_i1	NA
TRINITY_DN12358_c0_g1_i1	NA
TRINITY_DN12358_c0_g2_i1	NA
TRINITY_DN61556_c0_g1_i1	NA
TRINITY_DN56537_c0_g1_i1	NA
TRINITY_DN56537_c0_g2_i1	NA
TRINITY_DN20410_c0_g1_i1	NA
TRINITY_DN123739_c0_g1_i1	GO:0005488
TRINITY_DN13542_c0_g1_i1	NA
TRINITY_DN10050_c0_g2_i1	NA
TRINITY_DN94129_c0_g1_i1	NA
TRINITY_DN17022_c0_g1_i1	NA
TRINITY_DN60737_c0_g1_i1	NA
TRINITY_DN60737_c0_g2_i1	NA
TRINITY_DN12680_c0_g1_i1	NA
TRINITY_DN199917_c0_g1_i1	NA
TRINITY_DN33122_c0_g1_i1	NA
TRINITY_DN33122_c0_g2_i1	NA
TRINITY_DN77655_c0_g1_i1	NA
TRINITY_DN23433_c0_g2_i1	NA
TRINITY_DN57485_c0_g1_i1	NA
TRINITY_DN57485_c0_g2_i1	NA
TRINITY_DN83486_c0_g1_i1	NA
TRINITY_DN30065_c0_g2_i1	NA
TRINITY_DN50273_c0_g1_i1	NA
TRINITY_DN82352_c0_g1_i1	NA
TRINITY_DN9015_c0_g1_i1	NA
TRINITY_DN12956_c0_g1_i1	NA
TRINITY_DN92666_c0_g3_i1	NA
TRINITY_DN86608_c0_g1_i1	NA
TRINITY_DN58103_c0_g1_i1	NA
TRINITY_DN189554_c0_g1_i1	GO:0016020
TRINITY_DN88965_c0_g1_i1	NA
TRINITY_DN62843_c0_g1_i1	NA
TRINITY_DN21932_c0_g1_i1	NA
TRINITY_DN21932_c0_g2_i1	NA
TRINITY_DN7818_c0_g1_i1	NA
TRINITY_DN164530_c0_g1_i1	NA
TRINITY_DN63529_c0_g1_i1	NA
TRINITY_DN41889_c0_g1_i1	NA
TRINITY_DN41889_c0_g2_i1	NA
TRINITY_DN38465_c0_g1_i1	NA
TRINITY_DN6403_c0_g1_i1	GO:0016020
TRINITY_DN6403_c0_g2_i1	GO:0016020
TRINITY_DN75344_c0_g1_i2	NA
TRINITY_DN78013_c0_g1_i1	NA
TRINITY_DN7017_c0_g1_i1	NA
TRINITY_DN7017_c0_g2_i1	NA
TRINITY_DN58903_c0_g1_i1	NA
TRINITY_DN60531_c0_g1_i1	NA
TRINITY_DN49573_c0_g1_i1	NA
TRINITY_DN49573_c0_g2_i1	NA
TRINITY_DN75469_c1_g1_i1	NA
TRINITY_DN50143_c0_g1_i1	NA
TRINITY_DN77222_c0_g1_i1	NA
TRINITY_DN56143_c0_g1_i1	NA
TRINITY_DN62943_c0_g1_i1	NA
TRINITY_DN99765_c0_g1_i1	NA
TRINITY_DN113367_c0_g2_i1	NA
TRINITY_DN62103_c0_g1_i1	NA
TRINITY_DN62103_c0_g2_i1	NA
TRINITY_DN27097_c0_g1_i1	NA
TRINITY_DN20996_c0_g1_i1	NA
TRINITY_DN93392_c0_g2_i2	NA
TRINITY_DN68068_c0_g3_i1	NA
TRINITY_DN90006_c0_g1_i1	NA
TRINITY_DN20864_c0_g1_i1	NA
TRINITY_DN183847_c1_g1_i1	NA
TRINITY_DN85310_c0_g1_i1	NA
TRINITY_DN57219_c0_g1_i1	NA
TRINITY_DN5813_c0_g1_i1	NA
TRINITY_DN42194_c0_g1_i1	NA
TRINITY_DN33004_c0_g1_i1	NA
TRINITY_DN33004_c0_g2_i1	NA
TRINITY_DN162985_c0_g1_i1	NA
TRINITY_DN57064_c0_g2_i1	NA
TRINITY_DN14947_c0_g1_i1	NA
TRINITY_DN14947_c0_g2_i1	NA
TRINITY_DN127055_c0_g1_i1	NA
TRINITY_DN86674_c0_g1_i1	NA
TRINITY_DN86950_c0_g1_i1	NA
TRINITY_DN128060_c0_g1_i2	NA
TRINITY_DN128060_c0_g1_i3	NA
TRINITY_DN120829_c0_g1_i1	NA
TRINITY_DN120829_c0_g1_i2	NA
TRINITY_DN69036_c0_g1_i1	NA
TRINITY_DN69036_c0_g2_i1	NA
TRINITY_DN10620_c0_g1_i1	NA
TRINITY_DN8335_c0_g1_i1	NA
TRINITY_DN24569_c0_g1_i1	NA
TRINITY_DN80396_c0_g1_i1	NA
TRINITY_DN47533_c0_g1_i1	GO:0005737;GO:0016021
TRINITY_DN39115_c0_g1_i1	NA
TRINITY_DN70543_c0_g1_i1	NA
TRINITY_DN6172_c0_g1_i1	NA
TRINITY_DN48068_c0_g1_i1	NA
TRINITY_DN15515_c0_g1_i1	NA
TRINITY_DN15515_c0_g2_i1	NA
TRINITY_DN63562_c0_g1_i1	NA
TRINITY_DN54727_c0_g1_i1	NA
TRINITY_DN92258_c0_g1_i1	NA
TRINITY_DN63087_c0_g1_i1	NA
TRINITY_DN65939_c0_g1_i1	NA
TRINITY_DN90293_c0_g1_i1	NA
TRINITY_DN179080_c0_g1_i1	NA
TRINITY_DN88410_c0_g1_i1	NA
TRINITY_DN6402_c0_g1_i1	NA
TRINITY_DN6402_c0_g2_i1	NA
TRINITY_DN102269_c0_g1_i1	NA
TRINITY_DN82076_c0_g1_i1	NA
TRINITY_DN110471_c0_g1_i1	NA
TRINITY_DN81322_c0_g1_i1	NA
TRINITY_DN120340_c0_g1_i2	NA
TRINITY_DN120340_c0_g1_i3	NA
TRINITY_DN126316_c0_g1_i1	NA
TRINITY_DN160343_c0_g1_i1	NA
TRINITY_DN18841_c0_g1_i1	NA
TRINITY_DN19856_c0_g1_i1	NA
TRINITY_DN19856_c0_g2_i1	GO:0016020
TRINITY_DN92148_c0_g2_i1	GO:0003723;GO:0045727
TRINITY_DN92148_c0_g3_i1	GO:0003723;GO:0045727
TRINITY_DN79967_c0_g1_i1	NA
TRINITY_DN9479_c0_g2_i1	NA
TRINITY_DN15509_c0_g1_i1	NA
TRINITY_DN26402_c0_g1_i1	NA
TRINITY_DN26402_c0_g2_i1	NA
TRINITY_DN109202_c0_g1_i1	NA
TRINITY_DN17773_c0_g1_i1	NA
TRINITY_DN17773_c0_g2_i1	NA
TRINITY_DN76700_c0_g1_i1	NA
TRINITY_DN76700_c0_g1_i2	GO:0000166
TRINITY_DN55287_c0_g1_i1	NA
TRINITY_DN11105_c0_g1_i1	NA
TRINITY_DN77412_c0_g1_i1	GO:0016021;GO:0016459;GO:0003774;GO:0005524
TRINITY_DN140113_c1_g1_i1	NA
TRINITY_DN140113_c1_g1_i3	NA
TRINITY_DN33159_c0_g1_i1	NA
TRINITY_DN13923_c0_g1_i1	NA
TRINITY_DN13923_c0_g2_i1	NA
TRINITY_DN108881_c0_g1_i1	NA
TRINITY_DN32133_c0_g1_i1	NA
TRINITY_DN84249_c0_g1_i1	NA
TRINITY_DN111833_c0_g2_i1	NA
TRINITY_DN24862_c0_g1_i1	NA
TRINITY_DN24862_c0_g2_i1	NA
TRINITY_DN22046_c0_g2_i1	NA
TRINITY_DN39989_c0_g1_i1	NA
TRINITY_DN39989_c0_g2_i1	NA
TRINITY_DN1231_c0_g2_i1	NA
TRINITY_DN22074_c0_g1_i1	NA
TRINITY_DN22074_c0_g2_i1	NA
TRINITY_DN163313_c0_g1_i1	NA
TRINITY_DN69085_c0_g1_i1	NA
TRINITY_DN14787_c0_g1_i1	NA
TRINITY_DN164525_c0_g1_i1	NA
TRINITY_DN10605_c0_g1_i1	NA
TRINITY_DN15776_c0_g1_i1	NA
TRINITY_DN34967_c0_g1_i1	NA
TRINITY_DN34967_c0_g2_i1	NA
TRINITY_DN183979_c0_g1_i1	NA
TRINITY_DN165571_c0_g1_i1	NA
TRINITY_DN76028_c0_g1_i1	NA
TRINITY_DN185549_c0_g1_i1	NA
TRINITY_DN68960_c0_g2_i1	NA
TRINITY_DN94447_c0_g3_i1	NA
TRINITY_DN107774_c0_g1_i1	NA
TRINITY_DN26484_c0_g1_i1	NA
TRINITY_DN123614_c0_g2_i1	NA
TRINITY_DN31911_c0_g1_i1	NA
TRINITY_DN31911_c0_g2_i1	NA
TRINITY_DN40520_c0_g1_i1	NA
TRINITY_DN40520_c0_g2_i1	NA
TRINITY_DN182233_c0_g1_i1	NA
TRINITY_DN56805_c0_g1_i1	NA
TRINITY_DN82550_c0_g1_i1	GO:0016020
TRINITY_DN44655_c0_g1_i1	NA
TRINITY_DN108963_c0_g1_i1	NA
TRINITY_DN164862_c0_g1_i1	NA
TRINITY_DN62814_c0_g1_i1	NA
TRINITY_DN24320_c0_g1_i1	NA
TRINITY_DN52188_c0_g1_i1	NA
TRINITY_DN52188_c0_g2_i1	NA
TRINITY_DN52188_c0_g3_i1	NA
TRINITY_DN99070_c0_g1_i2	NA
TRINITY_DN12761_c0_g1_i1	NA
TRINITY_DN73124_c0_g2_i1	NA
TRINITY_DN22928_c0_g1_i1	GO:0016021
TRINITY_DN1922_c0_g1_i1	NA
TRINITY_DN1922_c0_g2_i1	NA
TRINITY_DN43160_c0_g1_i1	NA
TRINITY_DN28425_c0_g1_i1	NA
TRINITY_DN28425_c0_g2_i1	NA
TRINITY_DN53945_c0_g1_i1	NA
TRINITY_DN42520_c0_g1_i1	NA
TRINITY_DN180639_c0_g1_i1	NA
TRINITY_DN85565_c0_g1_i1	NA
TRINITY_DN70188_c0_g1_i1	GO:0016020
TRINITY_DN44289_c0_g1_i1	NA
TRINITY_DN14044_c0_g1_i1	NA
TRINITY_DN14044_c0_g2_i1	NA
TRINITY_DN50941_c0_g1_i1	NA
TRINITY_DN8511_c0_g1_i1	NA
TRINITY_DN8511_c0_g2_i1	NA
TRINITY_DN9039_c0_g1_i1	NA
TRINITY_DN11079_c0_g1_i1	NA
TRINITY_DN90667_c0_g1_i1	NA
TRINITY_DN22389_c0_g1_i1	NA
TRINITY_DN18046_c0_g1_i1	NA
TRINITY_DN18046_c0_g2_i1	NA
TRINITY_DN94998_c0_g1_i1	NA
TRINITY_DN19062_c0_g1_i1	NA
TRINITY_DN65594_c0_g1_i1	NA
TRINITY_DN65594_c0_g2_i1	NA
TRINITY_DN65594_c0_g3_i1	NA
TRINITY_DN39762_c0_g2_i1	NA
TRINITY_DN39762_c0_g1_i1	NA
TRINITY_DN103991_c0_g2_i1	GO:0016020
TRINITY_DN116863_c0_g2_i1	NA
TRINITY_DN8681_c0_g1_i1	NA
TRINITY_DN19579_c0_g1_i1	NA
TRINITY_DN17648_c0_g1_i1	NA
TRINITY_DN92668_c0_g1_i1	NA
TRINITY_DN31266_c0_g2_i1	NA
TRINITY_DN54437_c0_g2_i1	NA
TRINITY_DN145694_c0_g9_i2	NA
TRINITY_DN93358_c0_g1_i1	NA
TRINITY_DN22803_c0_g1_i1	NA
TRINITY_DN92085_c0_g1_i1	NA
TRINITY_DN86036_c0_g1_i1	NA
TRINITY_DN31731_c0_g1_i1	GO:0008270
TRINITY_DN46874_c0_g1_i1	NA
TRINITY_DN25103_c0_g1_i1	NA
TRINITY_DN46696_c0_g1_i1	NA
TRINITY_DN132276_c0_g1_i1	NA
TRINITY_DN48803_c0_g1_i1	NA
TRINITY_DN5885_c0_g1_i1	NA
TRINITY_DN5885_c0_g2_i1	NA
TRINITY_DN3400_c0_g1_i1	NA
TRINITY_DN108257_c0_g3_i1	NA
TRINITY_DN52718_c0_g1_i1	GO:0016020
TRINITY_DN10499_c0_g1_i1	NA
TRINITY_DN10499_c0_g2_i1	NA
TRINITY_DN54124_c0_g2_i1	NA
TRINITY_DN54124_c0_g3_i1	NA
TRINITY_DN72083_c0_g1_i1	NA
TRINITY_DN64471_c0_g1_i1	NA
TRINITY_DN43447_c0_g1_i1	NA
TRINITY_DN43447_c0_g2_i1	NA
TRINITY_DN10050_c0_g1_i1	NA
TRINITY_DN86618_c0_g1_i1	GO:0016021
TRINITY_DN38711_c0_g1_i1	NA
TRINITY_DN15343_c0_g1_i1	NA
TRINITY_DN51335_c0_g1_i1	GO:0016791;GO:0016311
TRINITY_DN51335_c0_g1_i2	GO:0016791;GO:0016311
TRINITY_DN73549_c0_g1_i1	NA
TRINITY_DN85647_c0_g1_i1	NA
TRINITY_DN24111_c0_g1_i1	NA
TRINITY_DN67868_c0_g1_i1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN67868_c0_g2_i1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN15811_c0_g1_i1	NA
TRINITY_DN41792_c0_g1_i1	NA
TRINITY_DN75344_c0_g1_i1	NA
TRINITY_DN4034_c0_g1_i1	NA
TRINITY_DN4034_c0_g2_i1	NA
TRINITY_DN40261_c0_g1_i1	NA
TRINITY_DN74945_c0_g1_i1	NA
TRINITY_DN65669_c0_g1_i1	NA
TRINITY_DN65669_c0_g2_i1	NA
TRINITY_DN131626_c0_g1_i1	GO:0016020
TRINITY_DN131626_c0_g2_i1	GO:0016020
TRINITY_DN77926_c0_g1_i1	NA
TRINITY_DN32564_c0_g1_i1	NA
TRINITY_DN32392_c0_g1_i1	NA
TRINITY_DN79509_c0_g1_i1	NA
TRINITY_DN49755_c1_g1_i1	NA
TRINITY_DN20589_c0_g1_i1	NA
TRINITY_DN20589_c0_g2_i1	NA
TRINITY_DN28867_c0_g2_i1	NA
TRINITY_DN40125_c0_g1_i1	NA
TRINITY_DN22394_c0_g1_i1	NA
TRINITY_DN32444_c0_g2_i1	NA
TRINITY_DN50116_c0_g2_i1	NA
TRINITY_DN22614_c0_g1_i1	NA
TRINITY_DN20110_c0_g1_i1	NA
TRINITY_DN2275_c0_g1_i1	NA
TRINITY_DN32444_c0_g1_i1	NA
TRINITY_DN50432_c0_g1_i1	NA
TRINITY_DN55991_c0_g1_i1	NA
TRINITY_DN78763_c0_g1_i1	NA
TRINITY_DN33955_c0_g1_i1	NA
TRINITY_DN60768_c0_g2_i1	NA
TRINITY_DN94585_c0_g1_i1	NA
TRINITY_DN13110_c0_g1_i1	NA
TRINITY_DN45710_c0_g1_i1	NA
TRINITY_DN45710_c0_g2_i1	NA
TRINITY_DN24659_c0_g2_i1	GO:0016020
TRINITY_DN75944_c0_g1_i1	NA
TRINITY_DN49908_c0_g1_i1	NA
TRINITY_DN49908_c0_g3_i1	NA
TRINITY_DN53423_c0_g1_i1	NA
TRINITY_DN29331_c0_g1_i1	NA
TRINITY_DN5772_c0_g1_i1	NA
TRINITY_DN35642_c0_g1_i1	NA
TRINITY_DN74655_c0_g1_i1	NA
TRINITY_DN74655_c0_g3_i1	NA
TRINITY_DN72595_c0_g1_i1	NA
TRINITY_DN72595_c0_g2_i1	NA
TRINITY_DN45327_c0_g1_i1	NA
TRINITY_DN70505_c0_g1_i1	NA
TRINITY_DN106593_c0_g1_i1	NA
TRINITY_DN96787_c0_g1_i1	GO:0016021
TRINITY_DN92045_c0_g1_i1	NA
TRINITY_DN18447_c0_g1_i1	NA
TRINITY_DN82594_c0_g1_i1	NA
TRINITY_DN6243_c0_g1_i1	NA
TRINITY_DN33780_c0_g1_i1	NA
TRINITY_DN184100_c0_g1_i1	NA
TRINITY_DN126267_c0_g1_i1	NA
TRINITY_DN56205_c0_g1_i1	NA
TRINITY_DN22231_c0_g2_i1	NA
TRINITY_DN88282_c1_g1_i1	NA
TRINITY_DN86647_c0_g1_i1	GO:0016020
TRINITY_DN85257_c0_g1_i1	GO:0016020
TRINITY_DN122936_c0_g1_i1	NA
TRINITY_DN162167_c0_g1_i1	NA
TRINITY_DN71792_c0_g1_i1	NA
TRINITY_DN69177_c0_g1_i1	NA
TRINITY_DN155013_c0_g1_i1	GO:0016020
TRINITY_DN12551_c0_g1_i1	NA
TRINITY_DN11690_c0_g2_i1	NA
TRINITY_DN58540_c0_g1_i1	NA
TRINITY_DN164567_c0_g1_i1	NA
TRINITY_DN82096_c0_g2_i1	NA
TRINITY_DN182610_c0_g1_i1	NA
TRINITY_DN11135_c0_g1_i1	NA
TRINITY_DN94266_c1_g1_i1	NA
TRINITY_DN111886_c1_g1_i1	NA
TRINITY_DN111886_c1_g2_i1	NA
TRINITY_DN93448_c1_g3_i1	NA
TRINITY_DN184934_c0_g1_i1	NA
TRINITY_DN69542_c0_g1_i1	NA
TRINITY_DN2588_c0_g1_i1	NA
TRINITY_DN47571_c0_g1_i1	NA
TRINITY_DN136650_c0_g1_i2	NA
TRINITY_DN136318_c6_g2_i2	NA
TRINITY_DN133068_c0_g1_i1	NA
TRINITY_DN144998_c1_g2_i2	NA
TRINITY_DN144998_c1_g2_i6	NA
TRINITY_DN128068_c0_g1_i2	NA
TRINITY_DN72622_c0_g1_i1	NA
TRINITY_DN41440_c0_g1_i1	NA
TRINITY_DN41440_c0_g2_i1	NA
TRINITY_DN10748_c0_g1_i1	NA
TRINITY_DN10748_c0_g2_i1	NA
TRINITY_DN149376_c7_g15_i1	NA
TRINITY_DN99716_c0_g1_i1	NA
TRINITY_DN134017_c0_g3_i1	NA
TRINITY_DN115364_c0_g1_i1	NA
TRINITY_DN115364_c0_g2_i1	NA
TRINITY_DN146363_c2_g6_i4	NA
TRINITY_DN146363_c2_g6_i5	NA
TRINITY_DN165488_c0_g1_i1	NA
TRINITY_DN97050_c0_g1_i1	NA
TRINITY_DN97050_c0_g1_i2	NA
TRINITY_DN145816_c2_g24_i2	NA
TRINITY_DN62064_c0_g2_i1	NA
TRINITY_DN62064_c0_g3_i1	NA
TRINITY_DN149906_c1_g1_i12	NA
TRINITY_DN149906_c1_g1_i8	NA
TRINITY_DN149906_c1_g1_i11	NA
TRINITY_DN149906_c1_g1_i2	NA
TRINITY_DN149906_c1_g1_i3	NA
TRINITY_DN149906_c1_g1_i4	NA
TRINITY_DN149906_c1_g1_i9	NA
TRINITY_DN149830_c0_g5_i1	NA
TRINITY_DN54379_c0_g1_i1	NA
TRINITY_DN115586_c1_g2_i1	NA
TRINITY_DN51715_c0_g1_i1	NA
TRINITY_DN80655_c0_g1_i1	NA
TRINITY_DN80655_c0_g1_i2	NA
TRINITY_DN119737_c0_g1_i1	NA
TRINITY_DN150704_c1_g1_i2	NA
TRINITY_DN149900_c3_g17_i3	NA
TRINITY_DN41563_c0_g1_i1	NA
TRINITY_DN79433_c0_g1_i1	NA
TRINITY_DN89511_c0_g1_i1	NA
TRINITY_DN151371_c4_g3_i1	NA
TRINITY_DN151371_c4_g3_i2	NA
TRINITY_DN144139_c1_g2_i6	NA
TRINITY_DN144139_c1_g2_i7	NA
TRINITY_DN144139_c1_g2_i8	NA
TRINITY_DN144139_c1_g2_i9	NA
TRINITY_DN125473_c0_g1_i1	NA
TRINITY_DN125473_c0_g1_i2	NA
TRINITY_DN125473_c0_g1_i3	NA
TRINITY_DN40212_c0_g1_i1	NA
TRINITY_DN143693_c1_g7_i1	NA
TRINITY_DN141943_c0_g13_i1	NA
TRINITY_DN141943_c0_g13_i3	GO:0016020
TRINITY_DN141943_c0_g13_i4	NA
TRINITY_DN141943_c0_g14_i2	GO:0016020
TRINITY_DN5829_c0_g1_i1	NA
TRINITY_DN124773_c1_g2_i1	GO:0016021
TRINITY_DN16107_c0_g1_i1	NA
TRINITY_DN26758_c0_g1_i1	NA
TRINITY_DN111382_c1_g1_i1	NA
TRINITY_DN139384_c0_g1_i1	NA
TRINITY_DN139384_c0_g1_i2	NA
TRINITY_DN144221_c0_g1_i1	NA
TRINITY_DN144221_c0_g1_i3	NA
TRINITY_DN44363_c0_g1_i1	NA
TRINITY_DN135463_c0_g1_i1	GO:0046872
TRINITY_DN135463_c0_g1_i2	NA
TRINITY_DN124247_c1_g1_i4	NA
TRINITY_DN124247_c1_g1_i6	NA
TRINITY_DN147842_c0_g2_i2	NA
TRINITY_DN140801_c0_g2_i4	NA
TRINITY_DN140801_c0_g2_i5	NA
TRINITY_DN131939_c0_g1_i2	NA
TRINITY_DN134794_c0_g9_i2	GO:0005576;GO:0004099;GO:0004568;GO:0008061;GO:0005975;GO:0006032
TRINITY_DN147015_c0_g4_i2	GO:0016020
TRINITY_DN150344_c2_g16_i1	NA
TRINITY_DN51707_c0_g1_i1	GO:0005634;GO:0003677
TRINITY_DN138107_c9_g2_i2	NA
TRINITY_DN130932_c0_g1_i1	NA
TRINITY_DN125535_c0_g5_i1	GO:0009507
TRINITY_DN127080_c5_g8_i2	NA
TRINITY_DN127080_c5_g8_i7	NA
TRINITY_DN4466_c0_g1_i1	NA
TRINITY_DN4466_c0_g2_i1	NA
TRINITY_DN99537_c0_g1_i2	NA
TRINITY_DN164042_c0_g1_i1	GO:0005737;GO:0004422;GO:0006166
TRINITY_DN131203_c0_g1_i1	GO:0005829;GO:0070062;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN131203_c0_g1_i2	GO:0005829;GO:0070062;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN131203_c0_g1_i3	GO:0005829;GO:0070062;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN131203_c0_g1_i4	GO:0005829;GO:0070062;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN131203_c0_g1_i5	GO:0005829;GO:0070062;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN59624_c0_g1_i1	GO:0005829;GO:0070062;GO:0000166;GO:0000287;GO:0004422;GO:0042803;GO:0052657;GO:0001975;GO:0006168;GO:0006178;GO:0007625;GO:0007626;GO:0019835;GO:0021756;GO:0021895;GO:0021954;GO:0032263;GO:0032264;GO:0042417;GO:0043103;GO:0045964;GO:0046038;GO:0046651;GO:0048813;GO:0051289
TRINITY_DN33230_c0_g1_i1	GO:0005488
TRINITY_DN75165_c0_g1_i2	GO:0044424;GO:0003682;GO:0003700;GO:0001666;GO:0001755;GO:0008045;GO:0009749;GO:0045892;GO:0051402
TRINITY_DN146966_c0_g4_i2	NA
TRINITY_DN183835_c0_g1_i1	NA
TRINITY_DN10407_c0_g1_i1	NA
TRINITY_DN123364_c0_g1_i1	GO:0016021
TRINITY_DN144364_c0_g2_i1	GO:0016020
TRINITY_DN144364_c0_g2_i2	GO:0016020
TRINITY_DN144364_c0_g2_i3	GO:0016020
TRINITY_DN41978_c0_g1_i1	NA
TRINITY_DN46929_c0_g2_i1	NA
TRINITY_DN64424_c0_g1_i1	GO:0016021
TRINITY_DN64424_c0_g1_i2	GO:0016021
TRINITY_DN90883_c0_g2_i1	GO:0016020
TRINITY_DN4574_c0_g1_i1	GO:0042802
TRINITY_DN4574_c0_g2_i1	GO:0042802
TRINITY_DN770_c0_g1_i1	NA
TRINITY_DN770_c0_g2_i1	NA
TRINITY_DN91031_c0_g1_i2	NA
TRINITY_DN46190_c0_g1_i1	NA
TRINITY_DN2224_c0_g1_i1	GO:0005737;GO:0005874;GO:0019208;GO:0019904;GO:0031434;GO:0007165;GO:0035306;GO:0035308;GO:0045944;GO:2001234
TRINITY_DN26169_c0_g2_i1	NA
TRINITY_DN73214_c0_g1_i1	GO:0005829;GO:0044428;GO:0005515;GO:0006606;GO:0030581;GO:0080034
TRINITY_DN79138_c0_g1_i1	GO:0044424
TRINITY_DN187054_c0_g1_i1	GO:0005634;GO:0006606
TRINITY_DN43798_c0_g1_i1	GO:0016020
TRINITY_DN54653_c0_g1_i1	GO:0044424;GO:0006810
TRINITY_DN26169_c0_g1_i1	GO:0005634;GO:0015031
TRINITY_DN43793_c0_g1_i1	GO:0005635;GO:0005737;GO:0016020;GO:0031981;GO:0005515;GO:0006606;GO:0006996;GO:0007017;GO:0022607;GO:1903047
